from,to,value,type,lng1,lat1,lng2,lat2
东莞,郴州,0.6,move_out,113.763434,23.043024,113.037704,25.782264
东莞,邵阳,0.52,move_out,113.763434,23.043024,111.461525,27.236811
东莞,重庆,0.5,move_out,113.763434,23.043024,106.530635,29.544606
东莞,钦州,0.48,move_out,113.763434,23.043024,108.638798,21.97335
东莞,赣州,3,move_in,113.763434,23.043024,114.935909,25.845296
东莞,玉林,2.98,move_in,113.763434,23.043024,110.151676,22.643974
东莞,永州,2.69,move_in,113.763434,23.043024,111.614648,26.435972
东莞,邵阳,2.1,move_in,113.763434,23.043024,111.461525,27.236811
东莞,郴州,2.09,move_in,113.763434,23.043024,113.037704,25.782264
东莞,吉安,2.07,move_in,113.763434,23.043024,114.992039,27.113848
东莞,衡阳,1.76,move_in,113.763434,23.043024,112.583819,26.898164
东莞,钦州,1.75,move_in,113.763434,23.043024,108.638798,21.97335
东莞,贵港,1.67,move_in,113.763434,23.043024,109.613708,23.103373
东莞,南宁,1.35,move_in,113.763434,23.043024,108.297234,22.806493
三亚,北京,3.28,move_out,109.522771,18.257776,116.395645,39.929986
三亚,广州,2.98,move_out,109.522771,18.257776,113.30765,23.120049
三亚,湛江,2.85,move_out,109.522771,18.257776,110.365067,21.257463
三亚,上海,2.2,move_out,109.522771,18.257776,121.487899,31.249162
三亚,深圳,1.94,move_out,109.522771,18.257776,114.025974,22.546054
三亚,成都,1.41,move_out,109.522771,18.257776,104.067923,30.679943
三亚,重庆,1.39,move_out,109.522771,18.257776,106.530635,29.544606
三亚,南宁,1.24,move_out,109.522771,18.257776,108.297234,22.806493
三亚,贵阳,1.1,move_out,109.522771,18.257776,106.709177,26.629907
三亚,长沙,0.99,move_out,109.522771,18.257776,112.979353,28.213478
三亚,北京,1.96,move_in,109.522771,18.257776,116.395645,39.929986
三亚,上海,1.68,move_in,109.522771,18.257776,121.487899,31.249162
三亚,广州,1.49,move_in,109.522771,18.257776,113.30765,23.120049
三亚,湛江,1.48,move_in,109.522771,18.257776,110.365067,21.257463
三亚,成都,1.25,move_in,109.522771,18.257776,104.067923,30.679943
三亚,重庆,1.06,move_in,109.522771,18.257776,106.530635,29.544606
三亚,深圳,0.85,move_in,109.522771,18.257776,114.025974,22.546054
三亚,茂名,0.67,move_in,109.522771,18.257776,110.931245,21.668226
三亚,武汉,0.62,move_in,109.522771,18.257776,114.3162,30.581084
三亚,哈尔滨,0.55,move_in,109.522771,18.257776,126.657717,45.773225
鄂州,深圳,1.44,move_out,114.895594,30.384439,114.025974,22.546054
鄂州,上海,0.93,move_out,114.895594,30.384439,121.487899,31.249162
鄂州,长沙,0.67,move_out,114.895594,30.384439,112.979353,28.213478
鄂州,杭州,0.63,move_out,114.895594,30.384439,120.219375,30.259244
鄂州,广州,0.6,move_out,114.895594,30.384439,113.30765,23.120049
鄂州,东莞,0.58,move_out,114.895594,30.384439,113.763434,23.043024
鄂州,北京,0.54,move_out,114.895594,30.384439,116.395645,39.929986
鄂州,苏州,0.45,move_out,114.895594,30.384439,120.619907,31.317987
鄂州,九江,0.41,move_out,114.895594,30.384439,115.999848,29.71964
鄂州,南昌,0.37,move_out,114.895594,30.384439,115.893528,28.689578
鄂州,长沙,0.64,move_in,114.895594,30.384439,112.979353,28.213478
鄂州,九江,0.62,move_in,114.895594,30.384439,115.999848,29.71964
鄂州,上海,0.46,move_in,114.895594,30.384439,121.487899,31.249162
鄂州,重庆,0.45,move_in,114.895594,30.384439,106.530635,29.544606
鄂州,深圳,0.4,move_in,114.895594,30.384439,114.025974,22.546054
鄂州,南昌,0.36,move_in,114.895594,30.384439,115.893528,28.689578
鄂州,杭州,0.32,move_in,114.895594,30.384439,120.219375,30.259244
鄂州,金华,0.28,move_in,114.895594,30.384439,119.652576,29.102899
鄂州,安庆,0.28,move_in,114.895594,30.384439,117.058739,30.537898
鄂州,南阳,0.25,move_in,114.895594,30.384439,112.542842,33.01142
乌海,银川,8.46,move_out,106.831999,39.683177,106.206479,38.502621
乌海,石嘴山,4.75,move_out,106.831999,39.683177,106.379337,39.020223
乌海,北京,2.37,move_out,106.831999,39.683177,116.395645,39.929986
乌海,榆林,1.43,move_out,106.831999,39.683177,109.745926,38.279439
乌海,西安,0.71,move_out,106.831999,39.683177,108.953098,34.2778
乌海,吴忠,0.64,move_out,106.831999,39.683177,106.208254,37.993561
乌海,中卫,0.48,move_out,106.831999,39.683177,105.196754,37.521124
乌海,兰州,0.43,move_out,106.831999,39.683177,103.823305,36.064226
乌海,天津,0.35,move_out,106.831999,39.683177,117.210813,39.14393
乌海,张家口,0.29,move_out,106.831999,39.683177,114.893782,40.811188
乌海,银川,5.71,move_in,106.831999,39.683177,106.206479,38.502621
乌海,石嘴山,4.72,move_in,106.831999,39.683177,106.379337,39.020223
乌海,榆林,2.12,move_in,106.831999,39.683177,109.745926,38.279439
乌海,北京,1.37,move_in,106.831999,39.683177,116.395645,39.929986
乌海,西安,1.18,move_in,106.831999,39.683177,108.953098,34.2778
乌海,庆阳,0.8,move_in,106.831999,39.683177,107.644227,35.726801
乌海,延安,0.77,move_in,106.831999,39.683177,109.50051,36.60332
乌海,中卫,0.58,move_in,106.831999,39.683177,105.196754,37.521124
乌海,吴忠,0.56,move_in,106.831999,39.683177,106.208254,37.993561
乌海,固原,0.52,move_in,106.831999,39.683177,106.285268,36.021523
莱芜,北京,2.56,move_out,117.684667,36.233654,116.395645,39.929986
莱芜,上海,1.01,move_out,117.684667,36.233654,121.487899,31.249162
莱芜,天津,0.98,move_out,117.684667,36.233654,117.210813,39.14393
莱芜,南京,0.51,move_out,117.684667,36.233654,118.778074,32.057236
莱芜,石家庄,0.33,move_out,117.684667,36.233654,114.522082,38.048958
莱芜,徐州,0.29,move_out,117.684667,36.233654,117.188107,34.271553
莱芜,西安,0.28,move_out,117.684667,36.233654,108.953098,34.2778
莱芜,杭州,0.27,move_out,117.684667,36.233654,120.219375,30.259244
莱芜,廊坊,0.25,move_out,117.684667,36.233654,116.703602,39.518611
莱芜,苏州,0.23,move_out,117.684667,36.233654,120.619907,31.317987
莱芜,北京,1.24,move_in,117.684667,36.233654,116.395645,39.929986
莱芜,天津,0.69,move_in,117.684667,36.233654,117.210813,39.14393
莱芜,邯郸,0.69,move_in,117.684667,36.233654,114.482694,36.609308
莱芜,邢台,0.56,move_in,117.684667,36.233654,114.520487,37.069531
莱芜,上海,0.54,move_in,117.684667,36.233654,121.487899,31.249162
莱芜,石家庄,0.47,move_in,117.684667,36.233654,114.522082,38.048958
莱芜,沧州,0.47,move_in,117.684667,36.233654,116.863806,38.297615
莱芜,晋中,0.34,move_in,117.684667,36.233654,112.738514,37.693362
莱芜,徐州,0.32,move_in,117.684667,36.233654,117.188107,34.271553
莱芜,保定,0.32,move_in,117.684667,36.233654,115.49481,38.886565
海口,湛江,3.3,move_out,110.330802,20.022071,110.365067,21.257463
海口,广州,1.97,move_out,110.330802,20.022071,113.30765,23.120049
海口,深圳,1.29,move_out,110.330802,20.022071,114.025974,22.546054
海口,北京,0.58,move_out,110.330802,20.022071,116.395645,39.929986
海口,佛山,0.41,move_out,110.330802,20.022071,113.134026,23.035095
海口,东莞,0.39,move_out,110.330802,20.022071,113.763434,23.043024
海口,上海,0.38,move_out,110.330802,20.022071,121.487899,31.249162
海口,南宁,0.37,move_out,110.330802,20.022071,108.297234,22.806493
海口,重庆,0.34,move_out,110.330802,20.022071,106.530635,29.544606
海口,茂名,0.29,move_out,110.330802,20.022071,110.931245,21.668226
海口,湛江,2.45,move_in,110.330802,20.022071,110.365067,21.257463
海口,广州,1.28,move_in,110.330802,20.022071,113.30765,23.120049
海口,深圳,0.62,move_in,110.330802,20.022071,114.025974,22.546054
海口,北京,0.53,move_in,110.330802,20.022071,116.395645,39.929986
海口,茂名,0.52,move_in,110.330802,20.022071,110.931245,21.668226
海口,重庆,0.45,move_in,110.330802,20.022071,106.530635,29.544606
海口,上海,0.4,move_in,110.330802,20.022071,121.487899,31.249162
海口,玉林,0.3,move_in,110.330802,20.022071,110.151676,22.643974
海口,南宁,0.29,move_in,110.330802,20.022071,108.297234,22.806493
海口,成都,0.23,move_in,110.330802,20.022071,104.067923,30.679943
蚌埠,上海,12.06,move_out,117.35708,32.929499,121.487899,31.249162
蚌埠,南京,6.24,move_out,117.35708,32.929499,118.778074,32.057236
蚌埠,苏州,5.29,move_out,117.35708,32.929499,120.619907,31.317987
蚌埠,杭州,3.03,move_out,117.35708,32.929499,120.219375,30.259244
蚌埠,宁波,2.25,move_out,117.35708,32.929499,121.579006,29.885259
蚌埠,无锡,1.91,move_out,117.35708,32.929499,120.305456,31.570037
蚌埠,常州,1.39,move_out,117.35708,32.929499,119.981861,31.771397
蚌埠,台州,1.38,move_out,117.35708,32.929499,121.440613,28.668283
蚌埠,北京,1.03,move_out,117.35708,32.929499,116.395645,39.929986
蚌埠,南通,1.03,move_out,117.35708,32.929499,120.873801,32.014665
蚌埠,上海,3.43,move_in,117.35708,32.929499,121.487899,31.249162
蚌埠,南京,2.92,move_in,117.35708,32.929499,118.778074,32.057236
蚌埠,苏州,2.01,move_in,117.35708,32.929499,120.619907,31.317987
蚌埠,徐州,1.8,move_in,117.35708,32.929499,117.188107,34.271553
蚌埠,杭州,1.28,move_in,117.35708,32.929499,120.219375,30.259244
蚌埠,宿迁,1.12,move_in,117.35708,32.929499,118.296893,33.95205
蚌埠,无锡,0.98,move_in,117.35708,32.929499,120.305456,31.570037
蚌埠,北京,0.77,move_in,117.35708,32.929499,116.395645,39.929986
蚌埠,常州,0.76,move_in,117.35708,32.929499,119.981861,31.771397
蚌埠,宁波,0.66,move_in,117.35708,32.929499,121.579006,29.885259
济源,晋城,3.38,move_out,112.609183,35.073092,112.867333,35.499834
济源,北京,2.48,move_out,112.609183,35.073092,116.395645,39.929986
济源,运城,2,move_out,112.609183,35.073092,111.006854,35.038859
济源,西安,1.58,move_out,112.609183,35.073092,108.953098,34.2778
济源,临汾,0.77,move_out,112.609183,35.073092,111.538788,36.099745
济源,武汉,0.75,move_out,112.609183,35.073092,114.3162,30.581084
济源,长治,0.62,move_out,112.609183,35.073092,113.120292,36.201664
济源,上海,0.51,move_out,112.609183,35.073092,121.487899,31.249162
济源,晋中,0.44,move_out,112.609183,35.073092,112.738514,37.693362
济源,太原,0.33,move_out,112.609183,35.073092,112.550864,37.890277
济源,运城,3.54,move_in,112.609183,35.073092,111.006854,35.038859
济源,晋城,3.27,move_in,112.609183,35.073092,112.867333,35.499834
济源,西安,1.75,move_in,112.609183,35.073092,108.953098,34.2778
济源,临汾,1.29,move_in,112.609183,35.073092,111.538788,36.099745
济源,北京,0.94,move_in,112.609183,35.073092,116.395645,39.929986
济源,晋中,0.78,move_in,112.609183,35.073092,112.738514,37.693362
济源,徐州,0.62,move_in,112.609183,35.073092,117.188107,34.271553
济源,长治,0.5,move_in,112.609183,35.073092,113.120292,36.201664
济源,延安,0.48,move_in,112.609183,35.073092,109.50051,36.60332
济源,菏泽,0.39,move_in,112.609183,35.073092,115.46336,35.26244
合肥,上海,7.77,move_out,117.282699,31.866942,121.487899,31.249162
合肥,南京,4.32,move_out,117.282699,31.866942,118.778074,32.057236
合肥,苏州,2.94,move_out,117.282699,31.866942,120.619907,31.317987
合肥,杭州,1.68,move_out,117.282699,31.866942,120.219375,30.259244
合肥,北京,1.31,move_out,117.282699,31.866942,116.395645,39.929986
合肥,无锡,1.13,move_out,117.282699,31.866942,120.305456,31.570037
合肥,武汉,1.11,move_out,117.282699,31.866942,114.3162,30.581084
合肥,常州,0.77,move_out,117.282699,31.866942,119.981861,31.771397
合肥,宁波,0.73,move_out,117.282699,31.866942,121.579006,29.885259
合肥,徐州,0.53,move_out,117.282699,31.866942,117.188107,34.271553
合肥,上海,1.53,move_in,117.282699,31.866942,121.487899,31.249162
合肥,南京,1.42,move_in,117.282699,31.866942,118.778074,32.057236
合肥,苏州,0.94,move_in,117.282699,31.866942,120.619907,31.317987
合肥,杭州,0.72,move_in,117.282699,31.866942,120.219375,30.259244
合肥,北京,0.59,move_in,117.282699,31.866942,116.395645,39.929986
合肥,信阳,0.56,move_in,117.282699,31.866942,114.085491,32.128582
合肥,徐州,0.53,move_in,117.282699,31.866942,117.188107,34.271553
合肥,无锡,0.47,move_in,117.282699,31.866942,120.305456,31.570037
合肥,常州,0.4,move_in,117.282699,31.866942,119.981861,31.771397
合肥,武汉,0.4,move_in,117.282699,31.866942,114.3162,30.581084
阜阳,上海,11.22,move_out,115.820932,32.901211,121.487899,31.249162
阜阳,苏州,4.43,move_out,115.820932,32.901211,120.619907,31.317987
阜阳,杭州,3.98,move_out,115.820932,32.901211,120.219375,30.259244
阜阳,宁波,3.31,move_out,115.820932,32.901211,121.579006,29.885259
阜阳,周口,2.85,move_out,115.820932,32.901211,114.654102,33.623741
阜阳,南京,2.55,move_out,115.820932,32.901211,118.778074,32.057236
阜阳,北京,2.09,move_out,115.820932,32.901211,116.395645,39.929986
阜阳,信阳,1.58,move_out,115.820932,32.901211,114.085491,32.128582
阜阳,无锡,1.57,move_out,115.820932,32.901211,120.305456,31.570037
阜阳,常州,1.53,move_out,115.820932,32.901211,119.981861,31.771397
阜阳,周口,7.17,move_in,115.820932,32.901211,114.654102,33.623741
阜阳,上海,4.13,move_in,115.820932,32.901211,121.487899,31.249162
阜阳,信阳,3.39,move_in,115.820932,32.901211,114.085491,32.128582
阜阳,驻马店,3.35,move_in,115.820932,32.901211,114.049154,32.983158
阜阳,杭州,2.31,move_in,115.820932,32.901211,120.219375,30.259244
阜阳,苏州,1.84,move_in,115.820932,32.901211,120.619907,31.317987
阜阳,北京,1.63,move_in,115.820932,32.901211,116.395645,39.929986
阜阳,宁波,1.49,move_in,115.820932,32.901211,121.579006,29.885259
阜阳,南京,1.44,move_in,115.820932,32.901211,118.778074,32.057236
阜阳,商丘,1.23,move_in,115.820932,32.901211,115.641886,34.438589
芜湖,上海,14.99,move_out,118.384108,31.36602,121.487899,31.249162
芜湖,南京,9.83,move_out,118.384108,31.36602,118.778074,32.057236
芜湖,苏州,4.01,move_out,118.384108,31.36602,120.619907,31.317987
芜湖,杭州,3.24,move_out,118.384108,31.36602,120.219375,30.259244
芜湖,无锡,1.72,move_out,118.384108,31.36602,120.305456,31.570037
芜湖,常州,1.14,move_out,118.384108,31.36602,119.981861,31.771397
芜湖,嘉兴,0.99,move_out,118.384108,31.36602,120.760428,30.773992
芜湖,宁波,0.96,move_out,118.384108,31.36602,121.579006,29.885259
芜湖,武汉,0.91,move_out,118.384108,31.36602,114.3162,30.581084
芜湖,镇江,0.86,move_out,118.384108,31.36602,119.455835,32.204409
芜湖,南京,4.21,move_in,118.384108,31.36602,118.778074,32.057236
芜湖,上海,2.8,move_in,118.384108,31.36602,121.487899,31.249162
芜湖,苏州,1.41,move_in,118.384108,31.36602,120.619907,31.317987
芜湖,杭州,1.3,move_in,118.384108,31.36602,120.219375,30.259244
芜湖,无锡,0.84,move_in,118.384108,31.36602,120.305456,31.570037
芜湖,常州,0.82,move_in,118.384108,31.36602,119.981861,31.771397
芜湖,扬州,0.53,move_in,118.384108,31.36602,119.427778,32.408505
芜湖,镇江,0.5,move_in,118.384108,31.36602,119.455835,32.204409
芜湖,宁波,0.5,move_in,118.384108,31.36602,121.579006,29.885259
芜湖,湖州,0.47,move_in,118.384108,31.36602,120.137243,30.877925
安庆,上海,10.43,move_out,117.058739,30.537898,121.487899,31.249162
安庆,苏州,4.48,move_out,117.058739,30.537898,120.619907,31.317987
安庆,杭州,4.25,move_out,117.058739,30.537898,120.219375,30.259244
安庆,南京,3.96,move_out,117.058739,30.537898,118.778074,32.057236
安庆,湖州,2.47,move_out,117.058739,30.537898,120.137243,30.877925
安庆,武汉,2.06,move_out,117.058739,30.537898,114.3162,30.581084
安庆,宁波,1.88,move_out,117.058739,30.537898,121.579006,29.885259
安庆,北京,1.47,move_out,117.058739,30.537898,116.395645,39.929986
安庆,无锡,1.47,move_out,117.058739,30.537898,120.305456,31.570037
安庆,常州,1.23,move_out,117.058739,30.537898,119.981861,31.771397
安庆,上海,3.43,move_in,117.058739,30.537898,121.487899,31.249162
安庆,黄冈,3.18,move_in,117.058739,30.537898,114.906618,30.446109
安庆,九江,2.59,move_in,117.058739,30.537898,115.999848,29.71964
安庆,南京,2.33,move_in,117.058739,30.537898,118.778074,32.057236
安庆,杭州,2.3,move_in,117.058739,30.537898,120.219375,30.259244
安庆,苏州,2.26,move_in,117.058739,30.537898,120.619907,31.317987
安庆,武汉,1.8,move_in,117.058739,30.537898,114.3162,30.581084
安庆,北京,1.29,move_in,117.058739,30.537898,116.395645,39.929986
安庆,湖州,1.15,move_in,117.058739,30.537898,120.137243,30.877925
安庆,常州,0.92,move_in,117.058739,30.537898,119.981861,31.771397
北京,廊坊,11.69,move_out,116.395645,39.929986,116.703602,39.518611
北京,天津,10.32,move_out,116.395645,39.929986,117.210813,39.14393
北京,保定,7.69,move_out,116.395645,39.929986,115.49481,38.886565
北京,张家口,3.87,move_out,116.395645,39.929986,114.893782,40.811188
北京,上海,2.55,move_out,116.395645,39.929986,121.487899,31.249162
北京,承德,2.51,move_out,116.395645,39.929986,117.933822,40.992521
北京,石家庄,2.38,move_out,116.395645,39.929986,114.522082,38.048958
北京,唐山,2.05,move_out,116.395645,39.929986,118.183451,39.650531
北京,沧州,1.76,move_out,116.395645,39.929986,116.863806,38.297615
北京,邯郸,1.47,move_out,116.395645,39.929986,114.482694,36.609308
北京,保定,8.99,move_in,116.395645,39.929986,115.49481,38.886565
北京,廊坊,7.14,move_in,116.395645,39.929986,116.703602,39.518611
北京,天津,5.73,move_in,116.395645,39.929986,117.210813,39.14393
北京,张家口,5.64,move_in,116.395645,39.929986,114.893782,40.811188
北京,承德,4.02,move_in,116.395645,39.929986,117.933822,40.992521
北京,邯郸,3.18,move_in,116.395645,39.929986,114.482694,36.609308
北京,石家庄,2.79,move_in,116.395645,39.929986,114.522082,38.048958
北京,唐山,2.68,move_in,116.395645,39.929986,118.183451,39.650531
北京,沧州,2.49,move_in,116.395645,39.929986,116.863806,38.297615
北京,秦皇岛,2.31,move_in,116.395645,39.929986,119.604368,39.945462
重庆,成都,20.29,move_out,106.530635,29.544606,104.067923,30.679943
重庆,遵义,4.9,move_out,106.530635,29.544606,106.93126,27.699961
重庆,广安,4.5,move_out,106.530635,29.544606,106.63572,30.463984
重庆,达州,3.93,move_out,106.530635,29.544606,107.494973,31.214199
重庆,贵阳,3.14,move_out,106.530635,29.544606,106.709177,26.629907
重庆,恩施,2.86,move_out,106.530635,29.544606,109.517433,30.308978
重庆,泸州,2.79,move_out,106.530635,29.544606,105.44397,28.89593
重庆,南充,2.26,move_out,106.530635,29.544606,106.105554,30.800965
重庆,西安,2.25,move_out,106.530635,29.544606,108.953098,34.2778
重庆,宜昌,2.16,move_out,106.530635,29.544606,111.310981,30.732758
重庆,成都,12.27,move_in,106.530635,29.544606,104.067923,30.679943
重庆,广安,8.64,move_in,106.530635,29.544606,106.63572,30.463984
重庆,达州,5.83,move_in,106.530635,29.544606,107.494973,31.214199
重庆,遵义,5.18,move_in,106.530635,29.544606,106.93126,27.699961
重庆,南充,4.57,move_in,106.530635,29.544606,106.105554,30.800965
重庆,泸州,4.22,move_in,106.530635,29.544606,105.44397,28.89593
重庆,内江,2.82,move_in,106.530635,29.544606,105.073056,29.599462
重庆,恩施,2.78,move_in,106.530635,29.544606,109.517433,30.308978
重庆,资阳,2.52,move_in,106.530635,29.544606,104.63593,30.132191
重庆,遂宁,2.41,move_in,106.530635,29.544606,105.564888,30.557491
南平,上海,5.9,move_out,118.181883,26.643626,121.487899,31.249162
南平,上饶,1.78,move_out,118.181883,26.643626,117.955464,28.457623
南平,杭州,1.71,move_out,118.181883,26.643626,120.219375,30.259244
南平,金华,1.34,move_out,118.181883,26.643626,119.652576,29.102899
南平,深圳,1.32,move_out,118.181883,26.643626,114.025974,22.546054
南平,丽水,1.3,move_out,118.181883,26.643626,119.929576,28.4563
南平,抚州,1,move_out,118.181883,26.643626,116.360919,27.954545
南平,温州,1,move_out,118.181883,26.643626,120.690635,28.002838
南平,南昌,0.98,move_out,118.181883,26.643626,115.893528,28.689578
南平,衢州,0.93,move_out,118.181883,26.643626,118.875842,28.95691
南平,上饶,5.25,move_in,118.181883,26.643626,117.955464,28.457623
南平,丽水,2.56,move_in,118.181883,26.643626,119.929576,28.4563
南平,上海,2.43,move_in,118.181883,26.643626,121.487899,31.249162
南平,抚州,2.32,move_in,118.181883,26.643626,116.360919,27.954545
南平,杭州,1.64,move_in,118.181883,26.643626,120.219375,30.259244
南平,金华,1.63,move_in,118.181883,26.643626,119.652576,29.102899
南平,衢州,1.56,move_in,118.181883,26.643626,118.875842,28.95691
南平,宜春,1.3,move_in,118.181883,26.643626,114.400039,27.81113
南平,温州,1.11,move_in,118.181883,26.643626,120.690635,28.002838
南平,南昌,1.03,move_in,118.181883,26.643626,115.893528,28.689578
泉州,深圳,3.87,move_out,118.600362,24.901652,114.025974,22.546054
泉州,东莞,2.3,move_out,118.600362,24.901652,113.763434,23.043024
泉州,广州,1.56,move_out,118.600362,24.901652,113.30765,23.120049
泉州,上海,1.25,move_out,118.600362,24.901652,121.487899,31.249162
泉州,赣州,0.91,move_out,118.600362,24.901652,114.935909,25.845296
泉州,温州,0.87,move_out,118.600362,24.901652,120.690635,28.002838
泉州,南昌,0.72,move_out,118.600362,24.901652,115.893528,28.689578
泉州,惠州,0.69,move_out,118.600362,24.901652,114.410658,23.11354
泉州,汕头,0.65,move_out,118.600362,24.901652,116.72865,23.383908
泉州,佛山,0.65,move_out,118.600362,24.901652,113.134026,23.035095
泉州,赣州,4.49,move_in,118.600362,24.901652,114.935909,25.845296
泉州,吉安,1.81,move_in,118.600362,24.901652,114.992039,27.113848
泉州,抚州,1.59,move_in,118.600362,24.901652,116.360919,27.954545
泉州,上饶,1.47,move_in,118.600362,24.901652,117.955464,28.457623
泉州,九江,1.35,move_in,118.600362,24.901652,115.999848,29.71964
泉州,宜春,1.17,move_in,118.600362,24.901652,114.400039,27.81113
泉州,深圳,1.08,move_in,118.600362,24.901652,114.025974,22.546054
泉州,重庆,0.99,move_in,118.600362,24.901652,106.530635,29.544606
泉州,温州,0.86,move_in,118.600362,24.901652,120.690635,28.002838
泉州,广州,0.83,move_in,118.600362,24.901652,113.30765,23.120049
庆阳,西安,25.14,move_out,107.644227,35.726801,108.953098,34.2778
庆阳,咸阳,5.96,move_out,107.644227,35.726801,108.707509,34.345373
庆阳,银川,5.86,move_out,107.644227,35.726801,106.206479,38.502621
庆阳,延安,4.57,move_out,107.644227,35.726801,109.50051,36.60332
庆阳,吴忠,3.68,move_out,107.644227,35.726801,106.208254,37.993561
庆阳,榆林,2.73,move_out,107.644227,35.726801,109.745926,38.279439
庆阳,固原,2.52,move_out,107.644227,35.726801,106.285268,36.021523
庆阳,北京,1.9,move_out,107.644227,35.726801,116.395645,39.929986
庆阳,宝鸡,1.22,move_out,107.644227,35.726801,107.170645,34.364081
庆阳,苏州,0.74,move_out,107.644227,35.726801,120.619907,31.317987
庆阳,西安,19.45,move_in,107.644227,35.726801,108.953098,34.2778
庆阳,延安,8.38,move_in,107.644227,35.726801,109.50051,36.60332
庆阳,咸阳,6.19,move_in,107.644227,35.726801,108.707509,34.345373
庆阳,银川,5.76,move_in,107.644227,35.726801,106.206479,38.502621
庆阳,吴忠,4.84,move_in,107.644227,35.726801,106.208254,37.993561
庆阳,榆林,4.18,move_in,107.644227,35.726801,109.745926,38.279439
庆阳,固原,3.11,move_in,107.644227,35.726801,106.285268,36.021523
庆阳,宝鸡,1.8,move_in,107.644227,35.726801,107.170645,34.364081
庆阳,北京,1.6,move_in,107.644227,35.726801,116.395645,39.929986
庆阳,渭南,0.94,move_in,107.644227,35.726801,109.483933,34.502358
定西,西安,4.07,move_out,104.626638,35.586056,108.953098,34.2778
定西,西宁,1.23,move_out,104.626638,35.586056,101.767921,36.640739
定西,成都,0.79,move_out,104.626638,35.586056,104.067923,30.679943
定西,银川,0.68,move_out,104.626638,35.586056,106.206479,38.502621
定西,宝鸡,0.65,move_out,104.626638,35.586056,107.170645,34.364081
定西,咸阳,0.57,move_out,104.626638,35.586056,108.707509,34.345373
定西,北京,0.49,move_out,104.626638,35.586056,116.395645,39.929986
定西,重庆,0.4,move_out,104.626638,35.586056,106.530635,29.544606
定西,上海,0.4,move_out,104.626638,35.586056,121.487899,31.249162
定西,乌鲁木齐,0.35,move_out,104.626638,35.586056,87.564988,43.84038
定西,西安,3.75,move_in,104.626638,35.586056,108.953098,34.2778
定西,成都,2,move_in,104.626638,35.586056,104.067923,30.679943
定西,西宁,1.23,move_in,104.626638,35.586056,101.767921,36.640739
定西,重庆,0.84,move_in,104.626638,35.586056,106.530635,29.544606
定西,北京,0.72,move_in,104.626638,35.586056,116.395645,39.929986
定西,宝鸡,0.67,move_in,104.626638,35.586056,107.170645,34.364081
定西,银川,0.6,move_in,104.626638,35.586056,106.206479,38.502621
定西,咸阳,0.49,move_in,104.626638,35.586056,108.707509,34.345373
定西,巴彦淖尔,0.44,move_in,104.626638,35.586056,107.423807,40.76918
定西,固原,0.36,move_in,104.626638,35.586056,106.285268,36.021523
韶关,赣州,2.12,move_out,113.594461,24.80296,114.935909,25.845296
韶关,郴州,2.06,move_out,113.594461,24.80296,113.037704,25.782264
韶关,长沙,0.66,move_out,113.594461,24.80296,112.979353,28.213478
韶关,衡阳,0.57,move_out,113.594461,24.80296,112.583819,26.898164
韶关,武汉,0.23,move_out,113.594461,24.80296,114.3162,30.581084
韶关,株洲,0.19,move_out,113.594461,24.80296,113.131695,27.827433
韶关,南昌,0.15,move_out,113.594461,24.80296,115.893528,28.689578
韶关,永州,0.15,move_out,113.594461,24.80296,111.614648,26.435972
韶关,上海,0.14,move_out,113.594461,24.80296,121.487899,31.249162
韶关,桂林,0.13,move_out,113.594461,24.80296,110.26092,25.262901
韶关,郴州,11.88,move_in,113.594461,24.80296,113.037704,25.782264
韶关,赣州,6.75,move_in,113.594461,24.80296,114.935909,25.845296
韶关,衡阳,4.21,move_in,113.594461,24.80296,112.583819,26.898164
韶关,长沙,1.98,move_in,113.594461,24.80296,112.979353,28.213478
韶关,湘潭,1.35,move_in,113.594461,24.80296,112.935556,27.835095
韶关,岳阳,1.17,move_in,113.594461,24.80296,113.146196,29.378007
韶关,吉安,1.07,move_in,113.594461,24.80296,114.992039,27.113848
韶关,邵阳,1.02,move_in,113.594461,24.80296,111.461525,27.236811
韶关,永州,0.91,move_in,113.594461,24.80296,111.614648,26.435972
韶关,株洲,0.78,move_in,113.594461,24.80296,113.131695,27.827433
佛山,贵港,1.11,move_out,113.134026,23.035095,109.613708,23.103373
佛山,南宁,0.79,move_out,113.134026,23.035095,108.297234,22.806493
佛山,梧州,0.75,move_out,113.134026,23.035095,111.305472,23.485395
佛山,衡阳,0.56,move_out,113.134026,23.035095,112.583819,26.898164
佛山,长沙,0.52,move_out,113.134026,23.035095,112.979353,28.213478
佛山,桂林,0.49,move_out,113.134026,23.035095,110.26092,25.262901
佛山,玉林,0.48,move_out,113.134026,23.035095,110.151676,22.643974
佛山,赣州,0.41,move_out,113.134026,23.035095,114.935909,25.845296
佛山,贺州,0.39,move_out,113.134026,23.035095,111.552594,24.411054
佛山,重庆,0.37,move_out,113.134026,23.035095,106.530635,29.544606
佛山,贵港,4.08,move_in,113.134026,23.035095,109.613708,23.103373
佛山,梧州,2.6,move_in,113.134026,23.035095,111.305472,23.485395
佛山,玉林,2.26,move_in,113.134026,23.035095,110.151676,22.643974
佛山,衡阳,1.76,move_in,113.134026,23.035095,112.583819,26.898164
佛山,赣州,1.62,move_in,113.134026,23.035095,114.935909,25.845296
